# This file contains the data of initial population
# of objectives = 2, # of constraints = 0, # of real_var = -1, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
POP SIZE: 80
2.983235e-02	-7.208431e-02	15 21 22 13 20 22 25 8 20 4 19 2 18 6 5 28 25 22 15 24 1 23 24 6 20 18 20 22 2 17 21 10 10 16 
5.062459e-02	-6.447684e-02	23 5 9 10 16 3 18 1 5 10 7 20 23 12 22 9 4 27 17 21 11 28 6 9 21 6 25 28 14 3 11 22 6 27 
3.311966e-02	-7.067726e-02	22 13 18 11 12 5 9 21 3 18 12 15 16 16 8 27 30 12 30 29 9 20 19 7 27 24 18 14 11 12 26 14 16 14 
3.920118e-02	-7.520686e-02	21 17 11 7 6 16 20 6 18 15 14 6 11 18 16 8 20 22 5 4 18 16 14 19 13 20 19 12 22 13 14 7 1 19 
3.862590e-02	-8.259966e-02	17 14 12 4 12 18 21 9 13 2 3 6 3 5 17 19 12 14 13 10 10 7 1 8 18 3 9 1 11 17 10 17 3 10 
3.525641e-02	-6.445311e-02	1 32 24 1 31 2 31 13 4 33 11 16 9 31 23 12 17 17 22 28 31 22 18 11 7 16 24 21 13 14 24 7 6 8 
5.193951e-02	-9.020925e-02	12 4 4 9 3 16 5 3 16 6 16 5 8 7 4 9 8 10 15 11 10 6 15 11 15 7 14 1 15 12 9 12 3 6 
7.552597e-02	-8.249829e-02	22 27 7 18 16 7 12 26 16 25 17 25 4 18 2 26 20 7 6 16 2 27 24 27 6 22 24 16 6 17 3 11 1 7 
2.925707e-02	-6.315766e-02	26 22 17 27 11 20 10 7 6 3 6 23 20 5 9 26 10 17 25 9 3 22 28 23 13 26 24 4 24 19 20 13 2 21 
4.659763e-02	-7.619777e-02	11 11 21 8 22 12 1 16 4 9 15 10 6 5 15 4 11 15 10 23 1 3 23 16 1 14 7 18 5 8 12 7 1 7 
1.742275e-02	-1.477066e-01	7 4 7 8 7 6 3 1 4 7 3 7 6 5 2 6 6 7 7 5 5 4 2 1 3 8 5 3 6 1 2 1 6 4 
3.920118e-02	-6.343840e-02	30 23 9 28 5 30 17 9 5 7 19 28 8 13 19 4 16 20 18 15 18 6 30 29 8 15 22 31 12 9 6 2 11 29 
7.642998e-03	-2.149958e-01	2 2 6 4 3 2 5 6 1 6 2 3 5 2 6 2 5 5 6 2 5 5 6 2 2 5 1 1 2 4 4 2 3 1 
8.021039e-02	-5.144199e-01	2 1 1 1 2 1 1 1 2 2 2 2 1 2 1 1 2 2 2 1 2 1 1 1 1 2 2 2 1 1 1 1 2 1 
1.635437e-02	-1.131947e-01	4 12 1 4 4 7 3 10 8 9 9 5 6 8 6 9 5 5 12 2 12 6 8 7 11 4 5 12 8 10 5 11 12 8 
5.818540e-02	-8.004161e-02	11 19 4 13 7 2 8 7 1 13 6 20 20 14 12 8 2 14 20 14 16 21 4 13 3 1 19 21 17 4 6 8 3 21 
7.232084e-03	-1.502539e-01	8 2 8 8 5 9 5 8 4 2 9 1 5 6 2 1 3 7 2 1 10 9 3 8 3 3 8 2 4 2 9 7 8 2 
6.278764e-02	-7.927636e-02	7 11 3 8 12 10 16 15 12 2 16 5 17 15 14 15 13 13 17 6 17 5 8 12 18 6 20 16 2 17 18 16 1 14 
6.780079e-02	-8.350596e-02	17 16 10 9 6 7 5 13 2 2 12 17 14 12 11 14 3 6 13 13 14 15 7 6 10 9 2 4 11 4 1 14 7 10 
5.678830e-02	-8.945675e-02	19 18 5 11 17 26 21 18 9 27 27 14 3 19 3 18 18 2 24 4 25 4 17 6 18 28 7 19 4 21 8 26 18 6 
8.407298e-02	-6.756540e-02	26 33 18 32 13 34 26 34 28 25 21 11 24 5 29 3 13 24 29 14 17 14 32 16 25 5 21 2 34 15 18 28 8 26 
6.689678e-02	-7.943019e-02	6 7 16 18 11 4 15 12 9 11 11 3 1 13 2 11 3 8 14 18 9 2 12 12 14 6 10 9 7 7 14 13 15 17 
6.237673e-02	-1.174143e-01	1 1 6 7 9 5 4 5 4 10 11 5 2 6 7 6 8 2 8 8 1 10 11 7 1 8 1 2 7 11 1 8 4 3 
1.660092e-02	-8.520400e-02	20 16 16 16 24 25 22 3 22 27 18 18 20 19 21 1 2 24 3 11 8 11 3 18 22 11 8 26 24 25 22 11 26 7 
0.000000e+00	-9.997682e-01	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
7.421105e-02	-1.082707e-01	12 14 3 5 7 7 3 3 11 7 14 14 14 6 9 1 5 9 6 11 14 5 7 2 13 6 1 12 8 7 5 1 6 10 
7.560815e-02	-1.066085e-01	4 12 8 10 6 12 3 13 6 5 4 5 8 6 3 14 14 13 12 6 11 8 4 11 14 13 14 7 2 12 4 3 2 3 
1.056870e-01	-1.354029e-01	7 8 3 10 9 6 3 5 4 8 3 9 9 6 7 5 9 5 3 5 1 5 6 2 2 10 9 6 5 7 2 5 8 8 
3.821499e-02	-9.093905e-02	5 18 16 13 18 3 3 5 8 3 1 6 14 11 10 9 1 16 17 6 17 1 6 10 14 11 2 14 12 14 6 1 1 15 
6.903353e-02	-1.221876e-01	10 6 3 1 5 10 9 5 2 6 1 11 6 11 2 8 5 8 11 10 1 7 6 7 11 10 10 2 8 11 8 3 2 3 
6.821170e-02	-8.311901e-02	15 23 13 20 13 7 21 16 1 2 4 22 5 1 13 5 9 2 15 8 10 1 1 11 19 15 12 5 10 7 7 13 20 10 
2.901052e-02	-7.165716e-02	4 3 18 9 11 22 8 6 18 3 6 2 16 2 5 1 4 11 6 20 17 21 10 20 15 9 8 16 18 2 1 17 17 7 
3.492768e-02	-7.320720e-02	16 14 7 3 12 23 12 21 15 19 8 18 5 19 14 17 19 1 10 19 24 12 11 17 10 22 10 2 24 24 8 4 15 2 
4.832347e-02	-9.816977e-02	18 19 2 1 9 19 12 7 4 16 7 4 18 14 10 7 15 4 4 4 18 4 13 18 2 9 2 6 17 16 5 11 4 13 
8.612755e-02	-3.066308e-01	2 1 1 3 1 3 2 3 2 3 3 4 2 3 2 2 1 1 2 3 3 3 1 2 4 3 4 3 3 3 2 1 4 3 
