# This file contains the data of final population
# of objectives = 2, # of constraints = 0, # of real_var = -1, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
POP SIZE: 80
-1.328074e-01	-7.252981e-01	4 4 4 4 5 5 5 4 4 4 5 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
-1.722551e-01	-6.832709e-01	2 1 1 1 2 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
-6.870480e-02	-8.372513e-01	1 1 2 1 1 2 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
-1.517916e-01	-7.155066e-01	4 3 4 3 4 4 4 3 3 3 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 
-1.722551e-01	-7.117681e-01	5 4 4 4 5 5 5 4 4 4 5 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
-8.867521e-02	-8.006893e-01	1 1 2 2 2 1 1 2 2 2 3 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
-1.925542e-01	-6.808032e-01	2 1 1 1 2 2 2 1 1 1 2 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
-3.036654e-01	-5.355136e-01	1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 2 1 1 2 1 2 1 2 2 1 1 2 1 1 2 2 1 2 2 
-2.560815e-01	-5.921604e-01	1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 2 1 1 2 1 2 1 2 2 1 1 2 1 1 2 1 1 2 2 
-1.328074e-01	-7.551681e-01	4 5 4 4 5 5 5 4 4 4 5 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
-3.251151e-01	-5.287850e-01	5 5 4 5 5 5 5 5 4 4 5 4 5 5 4 4 5 5 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 
-2.393162e-01	-5.971463e-01	4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 4 4 3 3 4 3 3 4 4 3 4 4 
-1.328074e-01	-7.252981e-01	4 4 4 4 5 5 5 4 4 4 5 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
-2.070184e-01	-6.518538e-01	5 4 5 4 5 5 5 4 4 4 5 5 4 4 4 4 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
-1.722551e-01	-6.867099e-01	5 4 4 4 5 5 5 4 4 4 5 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
-3.599606e-01	-5.105235e-01	2 2 1 2 2 2 2 2 1 1 2 2 2 2 1 1 2 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 
-1.925542e-01	-6.798938e-01	4 5 5 5 4 4 4 5 5 5 4 4 5 5 5 5 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
-1.925542e-01	-6.548863e-01	2 1 1 1 2 2 2 1 1 1 2 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
-1.722551e-01	-7.108586e-01	5 4 4 4 5 5 5 4 4 4 5 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
-1.925542e-01	-6.542272e-01	5 4 4 4 5 5 5 4 4 4 5 5 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
-2.070184e-01	-6.474244e-01	6 5 5 5 6 6 6 5 5 5 6 6 5 5 5 5 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
-3.714661e-01	-5.057857e-01	1 1 1 1 1 1 1 1 2 2 1 1 1 2 2 2 1 1 2 1 2 1 2 2 2 2 2 2 2 2 2 2 2 2 
-3.343195e-01	-5.204247e-01	3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 4 3 3 4 3 4 3 4 4 4 4 4 4 3 4 3 4 4 4 
-3.990796e-01	-4.122765e-01	3 5 4 4 3 3 3 4 5 4 5 4 4 4 5 5 3 4 5 4 5 4 5 5 5 5 5 5 5 5 5 5 5 5 
-3.853550e-01	-4.148593e-01	3 3 5 3 3 4 3 3 4 3 3 3 3 3 4 4 3 3 4 3 4 3 4 4 5 5 4 4 5 4 4 5 4 4 
-2.208251e-01	-6.254341e-01	3 4 3 4 3 3 3 4 4 4 3 3 5 4 4 4 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
-2.339744e-01	-5.999203e-01	4 3 3 3 4 4 4 3 3 3 4 4 4 3 3 3 4 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 
-8.867521e-02	-7.895665e-01	3 3 3 3 3 4 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 
-8.867521e-02	-7.681120e-01	4 4 4 4 4 5 5 4 4 4 5 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
-3.148422e-01	-5.353409e-01	4 4 4 5 4 4 4 4 5 4 4 4 4 4 5 5 4 4 5 4 5 4 5 5 4 4 5 5 4 5 5 4 5 5 
-3.727811e-01	-4.505751e-01	6 5 5 6 6 6 6 6 4 4 6 6 6 6 4 4 6 6 4 6 4 6 4 4 4 4 4 4 4 4 4 4 4 4 
-3.805884e-01	-4.258779e-01	4 5 4 4 5 5 5 4 3 3 5 4 4 3 3 3 5 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 
-3.845332e-01	-4.236067e-01	4 4 5 4 5 5 5 4 3 3 5 3 4 4 3 3 5 4 3 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 
-3.036654e-01	-5.499062e-01	2 1 1 1 1 1 1 1 2 1 1 1 1 1 2 2 1 1 2 1 2 1 2 2 1 1 2 1 1 2 2 1 2 2 
-3.195266e-01	-5.289343e-01	5 5 4 5 5 5 5 5 4 5 5 4 5 4 4 4 5 5 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 
-2.209073e-01	-6.185034e-01	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 1 2 2 1 1 2 1 1 2 1 1 2 2 
-8.867521e-02	-7.681120e-01	3 3 3 3 3 4 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 
-9.393491e-02	-7.591055e-01	2 1 1 1 2 1 2 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
-4.020381e-01	-4.016610e-01	7 7 7 7 6 6 7 7 5 7 6 7 7 7 5 5 6 7 5 7 5 7 5 5 5 5 5 5 5 5 5 5 5 5 
-2.731755e-01	-5.709265e-01	1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 2 1 2 1 2 2 1 1 2 1 1 2 2 1 2 2 
-3.990796e-01	-4.122765e-01	2 2 2 3 3 3 3 2 1 1 3 2 2 2 1 1 3 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 
-3.450855e-01	-5.171537e-01	4 4 5 4 4 4 4 4 5 5 4 5 4 4 5 5 4 5 5 4 5 4 5 5 5 5 5 5 5 5 5 5 5 5 
-3.523176e-01	-5.129407e-01	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 1 2 2 2 2 2 2 2 2 1 2 2 2 
-3.744247e-01	-4.387174e-01	2 2 4 2 2 1 4 2 2 1 3 2 2 2 1 1 4 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 
-3.569198e-01	-5.111897e-01	4 4 4 4 4 4 4 4 3 3 4 4 4 4 3 3 4 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 
-3.148422e-01	-5.309388e-01	1 1 1 1 1 1 1 1 2 1 1 1 2 1 2 2 1 1 2 1 2 1 2 2 1 1 2 2 1 2 2 1 2 2 
-3.763971e-01	-4.304446e-01	2 2 2 2 2 3 2 2 1 2 2 2 2 2 1 1 3 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 
-3.763971e-01	-4.317842e-01	7 6 6 6 6 7 7 6 5 6 6 6 6 6 5 5 7 6 5 6 5 6 5 5 5 5 5 5 5 5 5 5 5 5 
-8.867521e-02	-7.995674e-01	3 3 3 3 3 4 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 
-2.339744e-01	-5.999203e-01	4 3 3 3 4 4 4 3 3 3 4 4 4 3 3 3 4 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 
-2.393162e-01	-5.971463e-01	2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 1 2 2 1 1 2 1 1 2 2 1 2 2 
-3.343195e-01	-5.194235e-01	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 3 1 3 1 3 3 3 3 3 3 2 3 1 3 3 3 
-8.867521e-02	-7.895665e-01	1 1 1 1 1 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
-3.853550e-01	-4.148593e-01	4 4 6 4 4 4 4 4 5 4 5 4 4 4 5 5 4 4 5 4 5 4 5 5 6 6 5 5 6 5 5 6 5 5 
-3.744247e-01	-4.387174e-01	5 5 6 4 5 6 6 5 4 4 5 5 5 5 4 4 6 5 4 5 4 5 4 4 4 4 4 4 4 4 4 4 4 4 
-4.462525e-02	-8.440936e-01	1 1 2 1 1 2 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
-3.404832e-01	-5.192252e-01	4 4 3 4 4 4 4 4 3 3 4 4 4 4 3 3 4 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 
-3.450855e-01	-5.171537e-01	2 2 1 2 2 2 2 2 1 1 2 1 2 2 1 1 2 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 
-3.404832e-01	-5.192252e-01	2 2 1 2 2 2 2 2 2 1 2 2 2 2 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 
-3.523176e-01	-5.129407e-01	1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 2 1 1 2 2 2 1 2 2 2 2 2 2 1 2 1 2 2 2 
