5.2843523997370155e-02	-1.4331397319079120e-01	6 3 1 1 2 8 4 10 5 5 4 9 10 4 4 4 9 3 9 3 5 6 1 4 4 1 10 7 9 4 6 4 7 2 
6.1472715318869157e-02	-7.4090485455527502e-02	2 11 20 10 13 20 28 18 1 3 25 13 1 4 6 15 1 17 16 11 11 15 10 21 30 5 18 10 28 15 27 20 11 23 
6.3938198553583181e-02	-8.4286057247422011e-02	7 5 11 9 7 16 3 14 6 2 23 2 19 18 15 17 7 15 19 6 23 19 4 14 3 4 4 4 21 15 7 23 13 14 
6.2130177514792911e-02	-7.4054126849295993e-02	11 32 25 19 7 18 22 12 15 1 2 17 18 9 18 1 32 2 25 31 11 6 22 7 9 18 23 21 21 6 21 12 6 34 
4.0187376725838261e-02	-8.3010533135335796e-02	20 14 6 19 25 2 1 19 9 24 25 15 14 4 15 24 23 14 19 7 14 16 22 22 2 3 19 14 12 16 4 24 13 1 
2.9832347140039447e-02	-7.2084310798830098e-02	15 21 22 13 20 22 25 8 20 4 19 2 18 6 5 28 25 22 15 24 1 23 24 6 20 18 20 22 2 17 21 10 10 16 
5.0624589086127554e-02	-6.4476842451502814e-02	23 5 9 10 16 3 18 1 5 10 7 20 23 12 22 9 4 27 17 21 11 28 6 9 21 6 25 28 14 3 11 22 6 27 
3.3119658119658113e-02	-7.0677259940151144e-02	22 13 18 11 12 5 9 21 3 18 12 15 16 16 8 27 30 12 30 29 9 20 19 7 27 24 18 14 11 12 26 14 16 14 
3.9201183431952669e-02	-7.5206859179924784e-02	21 17 11 7 6 16 20 6 18 15 14 6 11 18 16 8 20 22 5 4 18 16 14 19 13 20 19 12 22 13 14 7 1 19 
3.8625904010519393e-02	-8.2599660222586468e-02	17 14 12 4 12 18 21 9 13 2 3 6 3 5 17 19 12 14 13 10 10 7 1 8 18 3 9 1 11 17 10 17 3 10 
3.5256410256410249e-02	-6.4453113415902596e-02	1 32 24 1 31 2 31 13 4 33 11 16 9 31 23 12 17 17 22 28 31 22 18 11 7 16 24 21 13 14 24 7 6 8 
5.1939513477975006e-02	-9.0209247681027033e-02	12 4 4 9 3 16 5 3 16 6 16 5 8 7 4 9 8 10 15 11 10 6 15 11 15 7 14 1 15 12 9 12 3 6 
7.5525969756738975e-02	-8.2498292715398283e-02	22 27 7 18 16 7 12 26 16 25 17 25 4 18 2 26 20 7 6 16 2 27 24 27 6 22 24 16 6 17 3 11 1 7 
2.9257067718606183e-02	-6.3157662323899383e-02	26 22 17 27 11 20 10 7 6 3 6 23 20 5 9 26 10 17 25 9 3 22 28 23 13 26 24 4 24 19 20 13 2 21 
4.6597633136094677e-02	-7.6197765998271438e-02	11 11 21 8 22 12 1 16 4 9 15 10 6 5 15 4 11 15 10 23 1 3 23 16 1 14 7 18 5 8 12 7 1 7 
1.7422748191978983e-02	-1.4770657609689111e-01	7 4 7 8 7 6 3 1 4 7 3 7 6 5 2 6 6 7 7 5 5 4 2 1 3 8 5 3 6 1 2 1 6 4 
3.9201183431952655e-02	-6.3438397519733625e-02	30 23 9 28 5 30 17 9 5 7 19 28 8 13 19 4 16 20 18 15 18 6 30 29 8 15 22 31 12 9 6 2 11 29 
7.6429980276134166e-03	-2.1499575056791581e-01	2 2 6 4 3 2 5 6 1 6 2 3 5 2 6 2 5 5 6 2 5 5 6 2 2 5 1 1 2 4 4 2 3 1 
8.0210387902695607e-02	-5.1441988010823858e-01	2 1 1 1 2 1 1 1 2 2 2 2 1 2 1 1 2 2 2 1 2 1 1 1 1 2 2 2 1 1 1 1 2 1 
1.6354372123602898e-02	-1.1319470641028279e-01	4 12 1 4 4 7 3 10 8 9 9 5 6 8 6 9 5 5 12 2 12 6 8 7 11 4 5 12 8 10 5 11 12 8 
5.8185404339250499e-02	-8.0041605426855553e-02	11 19 4 13 7 2 8 7 1 13 6 20 20 14 12 8 2 14 20 14 16 21 4 13 3 1 19 21 17 4 6 8 3 21 
7.2320841551610903e-03	-1.5025388776407983e-01	8 2 8 8 5 9 5 8 4 2 9 1 5 6 2 1 3 7 2 1 10 9 3 8 3 3 8 2 4 2 9 7 8 2 
6.2787639710716631e-02	-7.9276363444813522e-02	7 11 3 8 12 10 16 15 12 2 16 5 17 15 14 15 13 13 17 6 17 5 8 12 18 6 20 16 2 17 18 16 1 14 
6.7800788954635122e-02	-8.3505964916333053e-02	17 16 10 9 6 7 5 13 2 2 12 17 14 12 11 14 3 6 13 13 14 15 7 6 10 9 2 4 11 4 1 14 7 10 
5.6788297172912561e-02	-8.9456754212965409e-02	19 18 5 11 17 26 21 18 9 27 27 14 3 19 3 18 18 2 24 4 25 4 17 6 18 28 7 19 4 21 8 26 18 6 
8.4072978303747520e-02	-6.7565399453403882e-02	26 33 18 32 13 34 26 34 28 25 21 11 24 5 29 3 13 24 29 14 17 14 32 16 25 5 21 2 34 15 18 28 8 26 
6.6896778435239973e-02	-7.9430186305219710e-02	6 7 16 18 11 4 15 12 9 11 11 3 1 13 2 11 3 8 14 18 9 2 12 12 14 6 10 9 7 7 14 13 15 17 
6.2376725838264320e-02	-1.1741432175071616e-01	1 1 6 7 9 5 4 5 4 10 11 5 2 6 7 6 8 2 8 8 1 10 11 7 1 8 1 2 7 11 1 8 4 3 
1.6600920447074296e-02	-8.5204002998782655e-02	20 16 16 16 24 25 22 3 22 27 18 18 20 19 21 1 2 24 3 11 8 11 3 18 22 11 8 26 24 25 22 11 26 7 
0.0000000000000000e+00	-9.9976815684901632e-01	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
7.4211045364891509e-02	-1.0827074809496665e-01	12 14 3 5 7 7 3 3 11 7 14 14 14 6 9 1 5 9 6 11 14 5 7 2 13 6 1 12 8 7 5 1 6 10 
7.5608152531229475e-02	-1.0660845868087855e-01	4 12 8 10 6 12 3 13 6 5 4 5 8 6 3 14 14 13 12 6 11 8 4 11 14 13 14 7 2 12 4 3 2 3 
1.0568704799474030e-01	-1.3540286568333776e-01	7 8 3 10 9 6 3 5 4 8 3 9 9 6 7 5 9 5 3 5 1 5 6 2 2 10 9 6 5 7 2 5 8 8 
3.8214990138067062e-02	-9.0939050805777522e-02	5 18 16 13 18 3 3 5 8 3 1 6 14 11 10 9 1 16 17 6 17 1 6 10 14 11 2 14 12 14 6 1 1 15 
6.9033530571992116e-02	-1.2218762711537023e-01	10 6 3 1 5 10 9 5 2 6 1 11 6 11 2 8 5 8 11 10 1 7 6 7 11 10 10 2 8 11 8 3 2 3 
6.8211702827087439e-02	-8.3119009602835761e-02	15 23 13 20 13 7 21 16 1 2 4 22 5 1 13 5 9 2 15 8 10 1 1 11 19 15 12 5 10 7 7 13 20 10 
2.9010519395134788e-02	-7.1657163281601738e-02	4 3 18 9 11 22 8 6 18 3 6 2 16 2 5 1 4 11 6 20 17 21 10 20 15 9 8 16 18 2 1 17 17 7 
3.4927679158448389e-02	-7.3207195121753513e-02	16 14 7 3 12 23 12 21 15 19 8 18 5 19 14 17 19 1 10 19 24 12 11 17 10 22 10 2 24 24 8 4 15 2 
4.8323471400394474e-02	-9.8169771900988301e-02	18 19 2 1 9 19 12 7 4 16 7 4 18 14 10 7 15 4 4 4 18 4 13 18 2 9 2 6 17 16 5 11 4 13 
8.6127547666009205e-02	-3.0663077689877388e-01	2 1 1 3 1 3 2 3 2 3 3 4 2 3 2 2 1 1 2 3 3 3 1 2 4 3 4 3 3 3 2 1 4 3 
