657
34
8.627758234 7.843272534 7.118306301 7.543140322 6.551478984 8.05380232 7.0296 9.9964 7.502651119 8.840264786 9.899076872 5.999505063 7.156111669 8.053021565 8.067721671 8.10500394 7.760587664 7.024408926 7.501088837 6.38264607 6.54332367 8.575570361 6.917895979 5.960358743 8.331026066 7.453115366 8.131340618 7.146964093 6.036063089 7.750352071 7.95970049 7.022426732 7.554200449 9.092209382
9.487793614 7.977463161 6.684034162 8.178033132 8.069559229 8.508400216 7.1115 9.8771 7.5169337 8.604268641 5.999505063 9.317527999 7.059541347 7.966270503 7.301212642 7.371793959 7.755382414 6.557554368 7.403062514 7.503912012 7.065609259 7.212671177 7.169445404 6.036929184 8.75758993 8.216100788 6.422638255 8.586916409 6.832568595 7.493030473 5.815276745 7.981260685 8.524786634 9.448123037
9.686207147 8.769980759 8.450611764 7.428205159 7.863556237 8.980554199 6.8735 9.6078 8.316138799 9.266883009 7.156111669 7.059541347 9.677112929 7.835342583 8.514057817 8.989420876 7.169839044 6.918698571 7.024432481 7.472692244 6.422788341 6.992906265 7.115009821 5.910797394 8.962247721 7.643973554 8.038693798 7.83515443 6.685722964 8.463168827 6.505717533 7.90051424 8.135956541 8.775889191
10.23120394 9.866627873 8.565026444 10.06831832 9.846420171 9.361231314 7.6682 12.2702 8.710010383 9.957092951 8.053021565 7.966270503 7.835342583 12.39733779 9.489991141 9.773369635 8.797504301 8.130129972 8.419814899 10.20038472 7.860925049 9.171582485 9.168532397 7.071882024 10.50420841 9.707339826 9.345817697 9.34039062 8.395935726 9.705562592 8.279171437 9.146642254 9.249673694 11.2060505
9.936190556 10.05040551 8.65123626 9.835700058 8.894875566 9.633808069 9.0103 11.7882 9.20044728 10.91369747 8.067721671 7.301212642 8.514057817 9.489991141 11.65333061 10.15006577 9.19504738 7.751225939 8.606422793 9.300362182 6.593154375 8.081241247 9.078769736 7.752887883 10.59982196 8.999673721 9.40973305 9.610842288 8.150770403 9.120212312 8.166650498 9.225231182 8.895052827 10.86737018
10.50100893 9.163901161 9.061891978 9.033295162 9.282298791 9.598529847 8.3950 12.3569 8.688618638 10.67480992 8.10500394 7.371793959 8.989420876 9.773369635 10.15006577 12.08180774 8.909928997 7.933661629 8.541309087 9.443008279 7.888128842 8.943133907 9.334925186 7.621643493 10.24029406 9.109964309 9.102922857 8.79770762 8.597195767 8.189918533 7.618312606 9.422031953 9.095684261 10.55931378
10.26495679 8.793240377 8.098788679 10.17461322 8.517300764 9.11726897 8.2540 11.7723 8.98926999 10.37324843 7.760587664 7.755382414 7.169839044 8.797504301 9.19504738 8.909928997 10.44599099 7.157482223 8.486097276 8.216314171 6.859208671 8.399219731 8.567487267 6.72773737 9.843127575 8.883864018 7.636874195 8.934136075 8.54829165 8.152279517 8.134303245 9.018148127 8.997761674 10.67206923
8.8444153 8.219906673 7.640690899 8.36811722 8.026237587 8.684437785 7.7137 10.3889 7.484564864 8.852830871 7.024408926 6.557554368 6.918698571 8.130129972 7.751225939 7.933661629 7.157482223 10.55449232 7.112223762 7.224937572 7.1546972 8.700289787 7.644021831 6.35668023 9.138739426 6.849566353 7.168270726 8.13136587 7.063050353 8.62024583 6.126591838 7.396811383 7.078496545 8.869530467
9.053164712 8.13316982 7.888152755 8.912724548 8.400692769 8.634514114 7.7251 10.9179 7.685890062 9.226261935 7.501088837 7.403062514 7.024432481 8.419814899 8.606422793 8.541309087 8.486097276 7.112223762 11.09415488 8.451117752 7.65809869 7.717213182 8.288874703 6.137140256 9.562285308 8.900344934 8.248004193 8.989781238 8.010284433 8.600564702 6.455280077 9.059448495 9.075550042 10.61665188
9.509036835 9.529765065 8.44937532 10.0004161 9.636206563 9.111465467 8.6505 11.8569 8.202542307 10.01651186 6.38264607 7.503912012 7.472692244 10.20038472 9.300362182 9.443008279 8.216314171 7.224937572 8.451117752 11.63435781 6.645201239 8.243974281 8.802492675 7.077099098 11.1229224 8.718677861 8.429881947 10.13298165 8.153897581 9.659276888 6.337615313 9.354725914 9.062481081 10.76297957
8.491498789 6.668616947 7.341768429 7.60778532 8.227711333 8.442056489 6.4498 10.4411 6.715956939 7.566859954 6.54332367 7.065609259 6.422788341 7.860925049 6.593154375 7.888128842 6.859208671 7.1546972 7.65809869 6.645201239 8.925976615 7.618307096 7.385519059 5.391753188 8.178608473 7.336357991 7.088251362 6.817348563 7.188705619 7.131548433 5.955313266 7.262011084 7.549970732 9.502792551
8.901367635 8.104282469 7.819046052 9.361557886 8.094837685 8.736958154 8.0636 11.8736 7.39163451 9.444297824 8.575570361 7.212671177 6.992906265 9.171582485 8.081241247 8.943133907 8.399219731 8.700289787 7.717213182 8.243974281 7.618307096 11.30017744 7.74167646 7.046894447 9.357463241 7.894996604 8.32449715 8.655852843 7.438953772 8.845147543 7.582454741 8.883870103 8.36328776 10.48735123
10.04775831 9.071185104 8.833545791 9.05589605 8.458145703 9.50171357 7.7183 11.9460 8.308776587 9.498830152 6.917895979 7.169445404 7.115009821 9.168532397 9.078769736 9.334925186 8.567487267 7.644021831 8.288874703 8.802492675 7.385519059 7.74167646 11.07485697 7.805985945 10.52720418 9.552674489 8.986833096 9.538835539 8.551347251 8.55947354 7.310329782 8.935809447 7.544091398 9.913166369
6.922711311 8.303729515 6.214686216 7.72961025 6.796416883 7.214838552 7.2054 9.9711 7.060755449 8.261542214 5.960358743 6.036929184 5.910797394 7.071882024 7.752887883 7.621643493 6.72773737 6.35668023 6.137140256 7.077099098 5.391753188 7.046894447 7.805985945 8.514375083 9.090836551 6.749565503 7.215774629 8.034926675 6.899732935 7.247557678 5.399820991 7.004034449 6.622974678 7.720552877
11.06904862 11.3928431 10.01268357 11.18724306 10.87162159 10.6818799 10.1872 13.8008 10.3234157 11.40969048 8.331026066 8.75758993 8.962247721 10.50420841 10.59982196 10.24029406 9.843127575 9.138739426 9.562285308 11.1229224 8.178608473 9.357463241 10.52720418 9.090836551 14.19472019 9.857194244 10.15218854 11.36993895 9.597865441 10.8862236 7.494756864 10.38613268 9.642085114 12.27745495
10.73701555 8.932219169 8.655702165 8.88671192 8.299881623 9.593048948 7.7450 11.0972 8.222361411 9.78827608 7.453115366 8.216100788 7.643973554 9.707339826 8.999673721 9.109964309 8.883864018 6.849566353 8.900344934 8.718677861 7.336357991 7.894996604 9.552674489 6.749565503 9.857194244 11.59934877 8.843877532 8.738974886 7.895735586 8.636579276 7.325149979 8.655633019 8.838685442 10.28999668
9.390803782 9.414781965 8.320588482 8.889860973 7.837198483 9.068495331 7.2600 11.4461 8.514329501 8.454757605 8.131340618 6.422638255 8.038693798 9.345817697 9.40973305 9.102922857 7.636874195 7.168270726 8.248004193 8.429881947 7.088251362 8.32449715 8.986833096 7.215774629 10.15218854 8.843877532 11.35139579 8.421223857 7.39488642 9.207287428 7.464978749 9.316787027 7.453172995 9.658503955
10.12834046 10.23013776 8.271453414 10.43799175 9.205665775 9.748967553 8.6684 12.2871 8.790827972 10.76526458 7.146964093 8.586916409 7.83515443 9.34039062 9.610842288 8.79770762 8.934136075 8.13136587 8.989781238 10.13298165 6.817348563 8.655852843 9.538835539 8.034926675 11.36993895 8.738974886 8.421223857 12.37362173 8.288330884 9.640696769 6.568853759 9.756621705 9.597150611 10.86234711
9.093313765 8.451827925 7.565994751 8.844027737 8.800805674 8.813195841 7.5746 11.3349 7.697914809 8.972534618 6.036063089 6.832568595 6.685722964 8.395935726 8.150770403 8.597195767 8.54829165 7.063050353 8.010284433 8.153897581 7.188705619 7.438953772 8.551347251 6.899732935 9.597865441 7.895735586 7.39488642 8.288330884 10.25775054 7.664329536 6.988641413 8.460149366 8.606722885 9.642027578
9.824410509 10.39222225 9.245179924 9.512312791 9.485416819 9.954303193 8.3843 11.3158 9.193192665 10.22154109 7.750352071 7.493030473 8.463168827 9.705562592 9.120212312 8.189918533 8.152279517 8.62024583 8.600564702 9.659276888 7.131548433 8.845147543 8.55947354 7.247557678 10.8862236 8.636579276 9.207287428 9.640696769 7.664329536 12.14804297 7.762991136 9.585671176 9.170479325 10.25282762
9.160306408 7.151986754 7.184209696 7.604856713 6.987292578 8.059715036 6.6067 9.5222 7.272033562 7.821593428 7.95970049 5.815276745 6.505717533 8.279171437 8.166650498 7.618312606 8.134303245 6.126591838 6.455280077 6.337615313 5.955313266 7.582454741 7.310329782 5.399820991 7.494756864 7.325149979 7.464978749 6.568853759 6.988641413 7.762991136 9.873874545 7.816001098 7.236195842 8.904067201
10.48610914 9.007518974 8.420778857 9.567706112 9.757289088 9.171964424 7.8775 12.4276 8.358235145 9.543529673 7.022426732 7.981260685 7.90051424 9.146642254 9.225231182 9.422031953 9.018148127 7.396811383 9.059448495 9.354725914 7.262011084 8.883870103 8.935809447 7.004034449 10.38613268 8.655633019 9.316787027 9.756621705 8.460149366 9.585671176 7.816001098 11.65689708 9.255472758 11.0121445
10.51990062 9.022114634 7.36854338 9.188666368 9.452467808 9.310894394 8.1870 11.3138 8.468387788 10.46984107 7.554200449 8.524786634 8.135956541 9.249673694 8.895052827 9.095684261 8.997761674 7.078496545 9.075550042 9.062481081 7.549970732 8.36328776 7.544091398 6.622974678 9.642085114 8.838685442 7.453172995 9.597150611 8.606722885 9.170479325 7.236195842 9.255472758 11.70934292 11.36351716
12.05482568 10.01624066 10.13812419 11.475846 11.12269062 10.58937028 9.8966 14.4846 9.617000576 11.39492435 9.092209382 9.448123037 8.775889191 11.2060505 10.86737018 10.55931378 10.67206923 8.869530467 10.61665188 10.76297957 9.502792551 10.48735123 9.913166369 7.720552877 12.27745495 10.28999668 9.658503955 10.86234711 9.642027578 10.25282762 8.904067201 11.0121445 11.36351716 14.93743416

80
1000
2
0
0.9
0.9
0.1
0.1
