669
50
0.482076 0.621925 0.713132 0 0.708889 0.70664 0.642247 0.482313 0.697574 0.595196 0.633069 0.548238 0.455375 0.565617 0.494739 0.609388 0.628282 0.425364 0.75176 0.574239 0.605059 0.606012 0.526161 0.633556 0.663272 0.662433 0.665982 0.601584 0.655054 0.684564 0.562556 0.428875 0.661271 0.725466 0.636913 0.621777 0.70239 0.514313 0.589663 0.645167 0.461364 0.660161 0.499412 0.699164 0.710533 0.429454 0.713428 0.52832 0.477058 0.582749
0.64025 0.800453 0.877173 0.708889 0 0.889049 0.864063 0.62417 0.867458 0.801715 0.862576 0.786021 0.534879 0.726637 0.68277 0.872042 0.866776 0.688668 0.939603 0.739147 0.751968 0.771865 0.699264 0.837155 0.810706 0.831556 0.880758 0.739002 0.802596 0.87355 0.767493 0.561548 0.854011 0.920728 0.79487 0.826959 0.908987 0.676199 0.815028 0.800751 0.715835 0.814217 0.662248 0.867086 0.924626 0.596792 0.90462 0.676564 0.660132 0.788157
0.643393 0.788357 0.868726 0.70664 0.889049 0 0.828053 0.649836 0.863643 0.780728 0.859154 0.788458 0.566895 0.736798 0.653929 0.859101 0.833451 0.667134 0.945328 0.733845 0.758818 0.77744 0.674224 0.816677 0.821372 0.843848 0.876973 0.751437 0.828724 0.883095 0.76738 0.577834 0.864107 0.918948 0.824148 0.819362 0.890677 0.674264 0.777643 0.810413 0.695466 0.847915 0.695908 0.877927 0.906794 0.637762 0.888044 0.701053 0.67316 0.78146
0.617484 0.670112 0.86363 0.642247 0.864063 0.828053 0 0.613894 0.792859 0.726907 0.790373 0.777017 0.562127 0.670007 0.63424 0.786803 0.864428 0.723425 0.897264 0.631895 0.612345 0.704354 0.718365 0.761594 0.761844 0.752278 0.799871 0.709654 0.70143 0.813266 0.750829 0.465623 0.768485 0.865309 0.75152 0.733755 0.875753 0.556803 0.799415 0.749172 0.65603 0.744449 0.651508 0.804038 0.890591 0.545116 0.888543 0.72537 0.599444 0.782238
0.499465 0.539319 0.6314 0.482313 0.62417 0.649836 0.613894 0 0.61615 0.523189 0.542917 0.543486 0.467493 0.565517 0.468789 0.55828 0.617894 0.40876 0.713912 0.57111 0.560195 0.574861 0.502496 0.591725 0.628107 0.587922 0.673779 0.606511 0.600603 0.618222 0.604834 0.462374 0.627345 0.659806 0.617105 0.543305 0.645786 0.470624 0.514302 0.607727 0.446135 0.659046 0.573874 0.652036 0.659692 0.578136 0.633604 0.531566 0.526664 0.61735
0.638809 0.789163 0.835277 0.697574 0.867458 0.863643 0.792859 0.61615 0 0.761736 0.799333 0.756062 0.553514 0.707958 0.644988 0.802451 0.823196 0.630544 0.91592 0.722007 0.75939 0.743149 0.626991 0.777179 0.804327 0.839555 0.838689 0.73468 0.794561 0.860312 0.720568 0.589649 0.838718 0.886075 0.796294 0.771391 0.872164 0.652791 0.781645 0.788367 0.65599 0.801352 0.629499 0.843793 0.886622 0.576604 0.857452 0.640332 0.618585 0.707492
0.587325 0.722608 0.752893 0.595196 0.801715 0.780728 0.726907 0.523189 0.761736 0 0.741894 0.661431 0.472777 0.651139 0.538892 0.757411 0.739064 0.542946 0.850442 0.653063 0.679492 0.681293 0.591086 0.728461 0.733722 0.754893 0.800478 0.663015 0.682703 0.739724 0.652696 0.511997 0.735967 0.822571 0.686269 0.677783 0.803802 0.547583 0.665957 0.684166 0.607432 0.692554 0.560786 0.744141 0.832114 0.507979 0.785635 0.547044 0.585888 0.634592
0.575143 0.70192 0.809781 0.633069 0.862576 0.859154 0.790373 0.542917 0.799333 0.741894 0 0.721639 0.48335 0.631149 0.595396 0.886665 0.801843 0.641618 0.898328 0.646123 0.683757 0.691801 0.654252 0.776783 0.74505 0.763373 0.821423 0.654694 0.721493 0.794027 0.687394 0.473879 0.795056 0.875404 0.707836 0.752789 0.8533 0.56872 0.735982 0.708822 0.679346 0.736299 0.5843 0.776357 0.880017 0.513174 0.85355 0.611829 0.56799 0.70499
0.557284 0.651425 0.771663 0.548238 0.786021 0.788458 0.777017 0.543486 0.756062 0.661431 0.721639 0 0.505554 0.614069 0.572824 0.711479 0.775402 0.645956 0.846161 0.586858 0.597898 0.612678 0.583668 0.716738 0.710778 0.785317 0.74017 0.666259 0.631126 0.811066 0.637323 0.44135 0.719932 0.809597 0.68824 0.682421 0.800603 0.529454 0.72893 0.660479 0.618029 0.667039 0.550414 0.74621 0.828444 0.503578 0.81817 0.645918 0.557372 0.667397
0.44492 0.441313 0.583792 0.455375 0.534879 0.566895 0.562127 0.467493 0.553514 0.472777 0.48335 0.505554 0 0.466982 0.401231 0.481079 0.522842 0.360945 0.622996 0.461422 0.420447 0.5166 0.451452 0.491652 0.530964 0.489755 0.518291 0.535737 0.520864 0.559703 0.553513 0.387067 0.488805 0.544572 0.547416 0.443517 0.554075 0.392825 0.489403 0.567063 0.390472 0.564313 0.505251 0.557362 0.571559 0.467361 0.579304 0.481973 0.464971 0.542651
0.560982 0.746855 0.700107 0.565617 0.726637 0.736798 0.670007 0.565517 0.707958 0.651139 0.631149 0.614069 0.466982 0 0.515533 0.645419 0.682256 0.454922 0.793657 0.740761 0.753528 0.701801 0.592895 0.733637 0.804063 0.778241 0.801111 0.741464 0.68862 0.6959 0.648608 0.560416 0.741992 0.744132 0.680393 0.619906 0.7307 0.605936 0.58107 0.693468 0.50267 0.71158 0.597088 0.726616 0.780945 0.549549 0.714058 0.626436 0.618272 0.648168
0.420453 0.545092 0.669283 0.494739 0.68277 0.653929 0.63424 0.468789 0.644988 0.538892 0.595396 0.572824 0.401231 0.515533 0 0.60987 0.652732 0.477783 0.731095 0.487284 0.516226 0.504594 0.503843 0.605232 0.591534 0.593597 0.661459 0.536548 0.560461 0.64657 0.541317 0.380506 0.635639 0.706565 0.589186 0.593253 0.699893 0.478166 0.581349 0.558509 0.511702 0.572523 0.387749 0.659021 0.724183 0.394155 0.673578 0.458812 0.446208 0.541274
0.562556 0.716155 0.793421 0.609388 0.872042 0.859101 0.786803 0.55828 0.802451 0.757411 0.886665 0.711479 0.481079 0.645419 0.60987 0 0.796949 0.619351 0.888858 0.640224 0.669123 0.668047 0.614258 0.764509 0.730575 0.759195 0.819385 0.637344 0.732495 0.800037 0.685393 0.482254 0.784072 0.863516 0.704759 0.741033 0.850917 0.595748 0.738979 0.696075 0.679102 0.731532 0.57395 0.777479 0.869784 0.532897 0.834576 0.584762 0.559135 0.710378
0.618704 0.722168 0.837128 0.628282 0.866776 0.833451 0.864428 0.617894 0.823196 0.739064 0.801843 0.775402 0.522842 0.682256 0.652732 0.796949 0 0.734109 0.916306 0.688123 0.679269 0.689041 0.688548 0.747604 0.777331 0.80262 0.841231 0.724347 0.732343 0.857907 0.747958 0.503172 0.829352 0.891881 0.746485 0.756917 0.905493 0.586442 0.818578 0.738697 0.657233 0.772787 0.648123 0.809761 0.908827 0.567765 0.866594 0.694811 0.568257 0.718921
0.440342 0.595449 0.671799 0.425364 0.688668 0.667134 0.723425 0.40876 0.630544 0.542946 0.641618 0.645956 0.360945 0.454922 0.477783 0.619351 0.734109 0 0.749015 0.460393 0.436243 0.494755 0.507002 0.631042 0.587791 0.648341 0.601537 0.486144 0.555082 0.677346 0.540528 0.282498 0.62482 0.714286 0.586351 0.549026 0.716458 0.411002 0.654594 0.523716 0.51502 0.593106 0.433786 0.641931 0.746167 0.37026 0.715316 0.497079 0.417481 0.5895
0.699293 0.866007 0.908468 0.75176 0.939603 0.945328 0.897264 0.713912 0.91592 0.850442 0.898328 0.846161 0.622996 0.793657 0.731095 0.888858 0.916306 0.749015 0 0.810893 0.822761 0.824311 0.749741 0.878751 0.878935 0.909124 0.935288 0.817832 0.878519 0.926745 0.837017 0.64758 0.912892 0.948654 0.858624 0.872236 0.945407 0.71968 0.870868 0.855982 0.75348 0.882839 0.746457 0.915081 0.96002 0.692051 0.930949 0.755234 0.729572 0.843005
0.560757 0.79669 0.703815 0.574239 0.739147 0.733845 0.631895 0.57111 0.722007 0.653063 0.646123 0.586858 0.461422 0.740761 0.487284 0.640224 0.688123 0.460393 0.810893 0 0.781896 0.689202 0.523611 0.739114 0.811793 0.831684 0.832827 0.731966 0.708687 0.730595 0.646483 0.575449 0.778347 0.77403 0.681572 0.677658 0.763898 0.604245 0.607469 0.690996 0.504396 0.737529 0.604196 0.733594 0.799354 0.551436 0.720208 0.588397 0.594157 0.597928
0.579482 0.834982 0.721793 0.605059 0.751968 0.758818 0.612345 0.560195 0.75939 0.679492 0.683757 0.597898 0.420447 0.753528 0.516226 0.669123 0.679269 0.436243 0.822761 0.781896 0 0.713164 0.51443 0.77435 0.821365 0.865458 0.855428 0.713815 0.71974 0.747978 0.626612 0.640502 0.802438 0.793208 0.711032 0.767227 0.767013 0.605852 0.635128 0.708006 0.537502 0.743696 0.546045 0.755404 0.803611 0.549639 0.719443 0.569896 0.584051 0.573968
0.643468 0.731607 0.761968 0.606012 0.771865 0.77744 0.704354 0.574861 0.743149 0.681293 0.691801 0.612678 0.5166 0.701801 0.504594 0.668047 0.689041 0.494755 0.824311 0.689202 0.713164 0 0.595599 0.746363 0.779626 0.782242 0.813544 0.716503 0.712986 0.742598 0.677446 0.576192 0.782215 0.77859 0.708482 0.772161 0.764681 0.592803 0.614477 0.759878 0.545082 0.739982 0.589979 0.781696 0.791905 0.572254 0.769358 0.5826 0.606174 0.674958
0.483862 0.530756 0.679262 0.526161 0.699264 0.674224 0.718365 0.502496 0.626991 0.591086 0.654252 0.583668 0.451452 0.592895 0.503843 0.614258 0.688548 0.507002 0.749741 0.523611 0.51443 0.595599 0 0.61631 0.677662 0.610653 0.667603 0.62644 0.535311 0.625925 0.60376 0.389941 0.60457 0.68567 0.616039 0.54649 0.705996 0.466521 0.582451 0.619727 0.53733 0.604914 0.560837 0.650184 0.726048 0.483401 0.70886 0.565831 0.533283 0.635664
0.616946 0.833154 0.789005 0.633556 0.837155 0.816677 0.761594 0.591725 0.777179 0.728461 0.776783 0.716738 0.491652 0.733637 0.605232 0.764509 0.747604 0.631042 0.878751 0.739114 0.77435 0.746363 0.61631 0 0.819161 0.838407 0.869734 0.71693 0.73013 0.788318 0.678586 0.576998 0.81775 0.837301 0.713756 0.796036 0.83978 0.647237 0.716031 0.724529 0.634309 0.760035 0.572829 0.796537 0.878518 0.546917 0.810417 0.607695 0.618382 0.707017
0.633978 0.841813 0.782379 0.663272 0.810706 0.821372 0.761844 0.628107 0.804327 0.733722 0.74505 0.710778 0.530964 0.804063 0.591534 0.730575 0.777331 0.587791 0.878935 0.811793 0.821365 0.779626 0.677662 0.819161 0 0.888728 0.904635 0.822917 0.764813 0.789017 0.730541 0.671735 0.839548 0.843333 0.749647 0.745161 0.838506 0.676713 0.701557 0.756942 0.595896 0.783536 0.667597 0.808921 0.86397 0.625812 0.806583 0.680149 0.641718 0.707876
0.641926 0.878508 0.807678 0.662433 0.831556 0.843848 0.752278 0.587922 0.839555 0.754893 0.763373 0.785317 0.489755 0.778241 0.593597 0.759195 0.80262 0.648341 0.909124 0.831684 0.865458 0.782242 0.610653 0.838407 0.888728 0 0.923085 0.795246 0.819023 0.848424 0.68262 0.656999 0.891184 0.879959 0.738075 0.839351 0.875228 0.728334 0.72324 0.758071 0.649275 0.820287 0.593774 0.840566 0.901162 0.561293 0.841421 0.679466 0.627901 0.693193
0.659511 0.87384 0.831867 0.665982 0.880758 0.876973 0.799871 0.673779 0.838689 0.800478 0.821423 0.74017 0.518291 0.801111 0.661459 0.819385 0.841231 0.601537 0.935288 0.832827 0.855428 0.813544 0.667603 0.869734 0.904635 0.923085 0 0.851693 0.820211 0.844624 0.746643 0.6943 0.890761 0.912528 0.781696 0.83139 0.889821 0.714544 0.76406 0.786846 0.682755 0.840167 0.676509 0.851375 0.919575 0.625753 0.864957 0.699715 0.668101 0.734401
0.585008 0.742825 0.748982 0.601584 0.739002 0.751437 0.709654 0.606511 0.73468 0.663015 0.654694 0.666259 0.535737 0.741464 0.536548 0.637344 0.724347 0.486144 0.817832 0.731966 0.713815 0.716503 0.62644 0.71693 0.822917 0.795246 0.851693 0 0.679324 0.737575 0.660333 0.564263 0.759212 0.763451 0.701539 0.689354 0.758419 0.569624 0.57518 0.711227 0.486887 0.711023 0.658498 0.74719 0.797521 0.588908 0.751291 0.660718 0.593391 0.674551
0.59339 0.782579 0.781999 0.655054 0.802596 0.828724 0.70143 0.600603 0.794561 0.682703 0.721493 0.631126 0.520864 0.68862 0.560461 0.732495 0.732343 0.555082 0.878519 0.708687 0.71974 0.712986 0.535311 0.73013 0.764813 0.819023 0.820211 0.679324 0 0.802661 0.696019 0.551818 0.799523 0.848646 0.75753 0.752272 0.806125 0.658705 0.702673 0.750403 0.565558 0.808122 0.640082 0.83193 0.816327 0.604046 0.806679 0.562867 0.628773 0.721622
0.638959 0.787911 0.847069 0.684564 0.87355 0.883095 0.813266 0.618222 0.860312 0.739724 0.794027 0.811066 0.559703 0.6959 0.64657 0.800037 0.857907 0.677346 0.926745 0.730595 0.747978 0.742598 0.625925 0.788318 0.789017 0.848424 0.844624 0.737575 0.802661 0 0.740516 0.552715 0.868616 0.891034 0.811102 0.845469 0.890048 0.662335 0.807723 0.788648 0.669088 0.814396 0.640153 0.856847 0.900507 0.597717 0.875196 0.692511 0.629057 0.724373
0.57831 0.66822 0.759027 0.562556 0.767493 0.76738 0.750829 0.604834 0.720568 0.652696 0.687394 0.637323 0.553513 0.648608 0.541317 0.685393 0.747958 0.540528 0.837017 0.646483 0.626612 0.677446 0.60376 0.678586 0.730541 0.68262 0.746643 0.660333 0.696019 0.740516 0 0.472887 0.714214 0.783843 0.719712 0.645819 0.76288 0.520059 0.66058 0.732889 0.55744 0.729296 0.648804 0.758733 0.79059 0.605138 0.783839 0.596764 0.612539 0.696381
0.402589 0.596351 0.527785 0.428875 0.561548 0.577834 0.465623 0.462374 0.589649 0.511997 0.473879 0.44135 0.387067 0.560416 0.380506 0.482254 0.503172 0.282498 0.64758 0.575449 0.640502 0.576192 0.389941 0.576998 0.671735 0.656999 0.6943 0.564263 0.551818 0.552715 0.472887 0 0.583401 0.610998 0.549837 0.548589 0.577171 0.481502 0.465577 0.55731 0.381729 0.570194 0.456655 0.552882 0.586066 0.473606 0.546143 0.400469 0.431658 0.461449
0.624903 0.828657 0.830669 0.661271 0.854011 0.864107 0.768485 0.627345 0.838718 0.735967 0.795056 0.719932 0.488805 0.741992 0.635639 0.784072 0.829352 0.62482 0.912892 0.778347 0.802438 0.782215 0.60457 0.81775 0.839548 0.891184 0.890761 0.759212 0.799523 0.868616 0.714214 0.583401 0 0.889033 0.773271 0.845028 0.876577 0.688677 0.774233 0.764779 0.648642 0.807821 0.628748 0.859259 0.913535 0.556179 0.841649 0.702443 0.619411 0.698898
0.674164 0.832343 0.87965 0.725466 0.920728 0.918948 0.865309 0.659806 0.886075 0.822571 0.875404 0.809597 0.544572 0.744132 0.706565 0.863516 0.891881 0.714286 0.948654 0.77403 0.793208 0.77859 0.68567 0.837301 0.843333 0.879959 0.912528 0.763451 0.848646 0.891034 0.783843 0.610998 0.889033 0 0.826303 0.832048 0.932307 0.694081 0.848025 0.817298 0.736762 0.858048 0.675954 0.886483 0.935339 0.627142 0.90687 0.7182 0.665768 0.780806
0.594813 0.72869 0.785817 0.636913 0.79487 0.824148 0.75152 0.617105 0.796294 0.686269 0.707836 0.68824 0.547416 0.680393 0.589186 0.704759 0.746485 0.586351 0.858624 0.681572 0.711032 0.708482 0.616039 0.713756 0.749647 0.738075 0.781696 0.701539 0.75753 0.811102 0.719712 0.549837 0.773271 0.826303 0 0.72653 0.787287 0.593088 0.71843 0.761309 0.570776 0.777617 0.618246 0.819988 0.813498 0.588571 0.788416 0.680232 0.612356 0.682294
0.59738 0.759408 0.814933 0.621777 0.826959 0.819362 0.733755 0.543305 0.771391 0.677783 0.752789 0.682421 0.443517 0.619906 0.593253 0.741033 0.756917 0.549026 0.872236 0.677658 0.767227 0.772161 0.54649 0.796036 0.745161 0.839351 0.83139 0.689354 0.752272 0.845469 0.645819 0.548589 0.845028 0.832048 0.72653 0 0.848784 0.609549 0.721767 0.735833 0.578604 0.743319 0.533654 0.835717 0.863576 0.526684 0.781969 0.543177 0.579127 0.653483
